stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
"MOBIITI:StopPlace:77030",,"Jules Ferry",,,45.195324,0.703143,,,1,,,1,,
"MOBIITI:StopPlace:77272",,"Plancheix",,,45.160908,0.686411,,,1,,,2,,
"MOBIITI:StopPlace:77151",,"Cité Administrative",,,45.180470,0.709524,,,1,,,2,,
"MOBIITI:StopPlace:77392",,"La Douze - Les Picadis",,,45.049530,0.875633,,,1,,,2,,
"MOBIITI:StopPlace:77390",,"La Douze - Ladeuil",,,45.054375,0.876361,,,1,,,2,,
"MOBIITI:StopPlace:77037",,"Les Pêcheurs",,,45.199383,0.684744,,,1,,,1,,
"MOBIITI:StopPlace:77279",,"Les Vergers",,,45.156216,0.685089,,,1,,,2,,
"MOBIITI:StopPlace:77158",,"Halte ferroviaire Marsac",,,45.186722,0.663696,,,1,,,1,,
"MOBIITI:StopPlace:77036",,"Les Sports",,,45.197300,0.680322,,,1,,,2,,
"MOBIITI:StopPlace:77278",,"Les Clairières",,,45.158459,0.683951,,,1,,,2,,
"MOBIITI:StopPlace:77039",,"Centre Hospitalier",,,45.193375,0.728646,,,1,,,1,,
"MOBIITI:StopPlace:77399",,"Jean Racine",,,45.162506,0.740035,,,1,,,2,,
"MOBIITI:StopPlace:77038",,"Maurois",,,45.184391,0.718620,,,1,,,1,,
"MOBIITI:StopPlace:77159",,"Les Bernardoux",,,45.183514,0.654151,,,1,,,2,,
"MOBIITI:StopPlace:77033",,"Voie des Stades",,,45.201462,0.693352,,,1,,,0,,
"MOBIITI:StopPlace:77275",,"Jules Védrines",,,45.188667,0.690892,,,1,,,2,,
"MOBIITI:StopPlace:77397",,"La Douze - Les Hautes Versannes",,,45.088348,0.853414,,,1,,,2,,
"MOBIITI:StopPlace:77154",,"Le Suchet",,,45.188671,0.793609,,,1,,,2,,
"MOBIITI:StopPlace:77032",,"Barrière du Toulon",,,45.197502,0.700103,,,1,,,1,,
"MOBIITI:StopPlace:77274",,"Coulounieix Bourg",,,45.157494,0.688655,,,1,,,1,,
"MOBIITI:StopPlace:77153",,"Nouvelle du Port",,,45.182793,0.705279,,,1,,,2,,
"MOBIITI:StopPlace:77398",,"La Douze - Les Martinies",,,45.089375,0.828669,,,1,,,2,,
"MOBIITI:StopPlace:77035",,"Salle Omnisports",,,45.199467,0.698126,,,1,,,1,,
"MOBIITI:StopPlace:77277",,"Chamiers Mairie",,,45.191055,0.691007,,,1,,,1,,
"MOBIITI:StopPlace:77395",,"La Douze - Casteldeche",,,45.058498,0.871378,,,1,,,2,,
"MOBIITI:StopPlace:77156",,"P+r Créavallée Nord",,,45.143192,0.698501,,,1,,,1,,
"MOBIITI:StopPlace:77034",,"Beaupuy",,,45.200493,0.683837,,,1,,,2,,
"MOBIITI:StopPlace:77276",,"Jean Labutie",,,45.187702,0.692862,,,1,,,2,,
"MOBIITI:StopPlace:77396",,"La Douze - Chateau d'Eau",,,45.063519,0.845148,,,1,,,2,,
"MOBIITI:StopPlace:77155",,"Créavallée",,,45.132309,0.702182,"",,1,,,2,,
"MOBIITI:StopPlace:68330",,"LR NOTRE DAME DE S-Créav Sud(1)",,"",45.135952,0.700275,"",,1,,,0,,
"MOBIITI:StopPlace:77084",,"Les Arums",,,45.193085,0.734594,,,1,,,2,,
"MOBIITI:StopPlace:77083",,"Les Roses",,,45.193726,0.732808,,,1,,,2,,
"MOBIITI:StopPlace:77086",,"Les Hortensias",,,45.193001,0.737277,,,1,,,2,,
"MOBIITI:StopPlace:77085",,"Les Romains Écoles",,,45.194626,0.738402,,,1,,,2,,
"MOBIITI:StopPlace:77080",,"Puy Roger",,,45.203846,0.733505,,,1,,,2,,
"MOBIITI:StopPlace:81106","Sil","Le Sîlot",,,45.197231,0.691900,,,1,,,0,,
"MOBIITI:StopPlace:77082",,"Majoulet",,,45.217640,0.740625,,,1,,,2,,
"MOBIITI:StopPlace:77081",,"Penlèbre",,,45.207275,0.735152,,,1,,,2,,
"MOBIITI:StopPlace:77088",,"Pierre de Coubertin",,,45.197319,0.731798,,,1,,,2,,
"MOBIITI:StopPlace:77087",,"Le Lac",,,45.217293,0.729036,,,1,,,1,,
"MOBIITI:StopPlace:77089",,"Les Mazades",,,45.199169,0.730410,,,1,,,2,,
"MOBIITI:StopPlace:59652",,"BOULAZAC - ZI",,,45.183815,0.775005,"",,1,,,0,,
"MOBIITI:StopPlace:77095",,"P+r Lesparat",,,45.182579,0.756898,,,1,,,2,,
"MOBIITI:StopPlace:77094",,"Lespinasse",,,45.179562,0.743784,,,1,,,2,,
"MOBIITI:StopPlace:77096",,"Croix Bertrix",,,45.178928,0.738145,,,1,,,0,,
"MOBIITI:StopPlace:77091",,"Maison de retraite Parrot",,,45.194729,0.731575,,,1,,,2,,
"MOBIITI:StopPlace:77090",,"Trélissac Les Romains",,,45.195976,0.734442,,,1,,,2,,
"MOBIITI:StopPlace:77093",,"Les Lilas Hôpital",,,45.193054,0.727347,,,1,,,1,,
"MOBIITI:StopPlace:77092",,"Champcevinel Bourg",,,45.215286,0.726114,,,1,,,1,,
"MOBIITI:StopPlace:77099",,"Léon Blum",,,45.178162,0.754376,,,1,,,2,,
"MOBIITI:StopPlace:77098",,"Max Barel",,,45.176750,0.752291,,,1,,,2,,
"MOBIITI:StopPlace:59400",,"LR CHATEAU L'EVEQUE-P+R Rond-Point(1)",,,45.243843,0.687231,"",,1,,,0,,
"MOBIITI:StopPlace:77062",,"Maison Carrée",,,45.180882,0.746500,,,1,,,1,,
"MOBIITI:StopPlace:77183",,"Les Pavillons",,,45.188843,0.631947,,,1,,,2,,
"MOBIITI:StopPlace:77061",,"Cimetière St-Georges",,,45.182808,0.740910,,,1,,,1,,
"MOBIITI:StopPlace:77182",,"Le Chambon",,,45.192345,0.625705,,,1,,,2,,
"MOBIITI:StopPlace:77064",,"Bareyrou",,,45.185349,0.782091,,,1,,,2,,
"MOBIITI:StopPlace:77185",,"Pouyaud",,,45.213921,0.751357,,,1,,,2,,
"MOBIITI:StopPlace:77063",,"La Somme",,,45.182053,0.745870,,,1,,,1,,
"MOBIITI:StopPlace:77184",,"Clément Laval",,,45.185764,0.633956,,,1,,,2,,
"MOBIITI:StopPlace:77060",,"Les Tournesols",,,45.186878,0.788755,,,1,,,2,,
"MOBIITI:StopPlace:77181",,"La Roche",,,45.190491,0.628197,,,1,,,2,,
"MOBIITI:StopPlace:77180",,"Les Champs",,,45.189651,0.630027,,,1,,,2,,
"MOBIITI:StopPlace:77187",,"Sapin d'Espagne",,,45.217884,0.744400,,,1,,,2,,
"MOBIITI:StopPlace:77065",,"Agora",,,45.182266,0.762256,,,1,,,2,,
"MOBIITI:StopPlace:77186",,"La borie",,,45.223709,0.742350,,,1,,,2,,
"MOBIITI:StopPlace:77189",,"Réjaillac",,,45.226009,0.742342,,,1,,,2,,
"MOBIITI:StopPlace:77067",,"Ambroise Croizat",,,45.183224,0.769200,,,1,,,0,,
"MOBIITI:StopPlace:77188",,"La grange",,,45.215656,0.748905,,,1,,,2,,
"MOBIITI:StopPlace:68143",,"LR PERIGUEUX-Lycée Laure Gatet",,,45.189957,0.724168,"",,1,,,0,,
"MOBIITI:StopPlace:59420",,"LR TRELISSAC-Les Jalots(1)",,"",45.188519,0.759765,"",,1,,,0,,
"MOBIITI:StopPlace:77073",,"Gabriel Lacueille",,,45.183926,0.730090,,,1,,,0,,
"MOBIITI:StopPlace:77194",,"Imp. des Grands Bruts",,,45.208065,0.764268,,,1,,,2,,
"MOBIITI:StopPlace:77072",,"Faidherbe",,,45.182526,0.726716,,,1,,,1,,
"MOBIITI:StopPlace:77193",,"Bas Pouyaud",,,45.209312,0.748267,,,1,,,2,,
"MOBIITI:StopPlace:77075",,"Beausoleil",,,45.218178,0.730765,,,1,,,2,,
"MOBIITI:StopPlace:77196",,"Maison des Compagnons",,,45.190681,0.646935,,,1,,,0,,
"MOBIITI:StopPlace:68135",,"LR PERIGUEUX-Lycée Pablo Picasso",,,45.192402,0.726822,"",,1,,,0,,
"MOBIITI:StopPlace:77195",,"Route du Pouyaud",,,45.212734,0.759095,,,1,,,2,,
"MOBIITI:StopPlace:77190",,"Les Maisons",,,45.211014,0.762291,,,1,,,2,,
"MOBIITI:StopPlace:77071",,"Pépinière",,,45.183304,0.737327,"",,1,,,1,,
"MOBIITI:StopPlace:77192",,"Jarijoux",,,45.206329,0.746291,,,1,,,2,,
"MOBIITI:StopPlace:77070",,"Talleyrand Périgord",,,45.183903,0.732996,,,1,,,1,,
"MOBIITI:StopPlace:77191",,"Les Grands Bruts",,,45.203541,0.766989,,,1,,,2,,
"MOBIITI:StopPlace:77077",,"Les Mazades Hautes",,,45.201424,0.729057,,,1,,,2,,
"MOBIITI:StopPlace:77198",,"Lespinasse Basse",,,45.195957,0.646711,,,1,,,2,,
"MOBIITI:StopPlace:77076",,"Majoral Fournier",,,45.214779,0.727898,,,1,,,2,,
"MOBIITI:StopPlace:77197",,"Chercuzac",,,45.192459,0.642076,,,1,,,2,,
"MOBIITI:StopPlace:77079",,"Couture",,,45.214268,0.736934,,,1,,,2,,
"MOBIITI:StopPlace:77078",,"Bonneau",,,45.210094,0.736049,,,1,,,2,,
"MOBIITI:StopPlace:77199",,"Les Garennes",,,45.196136,0.650201,,,1,,,2,,
"MOBIITI:StopPlace:59426",,"LR TRELISSAC-La Borie(2)",,"",45.189445,0.750254,"",,1,,,0,,
"MOBIITI:StopPlace:14610",,"LR PERIGUEUX-Place du 8 Mai (2)",,"",45.179104,0.720954,"",,1,,,0,,
"MOBIITI:StopPlace:14602",,"LR PERIGUEUX-Place Tourny (2)",,"",45.187096,0.722625,"",,1,,,0,,
"MOBIITI:StopPlace:59396",,"LR PERIGUEUX-Pont de la Beauro(1)",,"",45.199894,0.675585,"",,1,,,0,,
"MOBIITI:StopPlace:60147",,"LR FOULEIX-La Brande(1)",,,44.982395,0.661699,"",,1,,,0,,
"MOBIITI:StopPlace:60048",,"LR BOULAZAC-ISLE-MANOIRE-Lesparat (2)",,"",45.182144,0.757473,"",,1,,,0,,
"MOBIITI:StopPlace:77607",,"Cendrieux - Le Treuilh",,,45.003384,0.810138,,,1,,,2,,
"MOBIITI:StopPlace:60155",,"LR EGLISE NEUVE DE V-Le Bourg(1)",,"",45.081207,0.733666,"",,1,,,0,,
"MOBIITI:StopPlace:76738",,"LR PERIGUEUX Sevène",,"technicentre SNCF) (1",45.193520,0.705691,"",,1,,,0,,
"MOBIITI:StopPlace:77401",,"Les Violettes",,,45.171280,0.735767,,,1,,,2,,
"MOBIITI:StopPlace:77522",,"Cendrieux - Maison neuve Le Ray",,,44.988579,0.833043,,,1,,,2,,
"MOBIITI:StopPlace:77765",,"Simone Veil",,,45.183449,0.794812,,,1,,,2,,
"MOBIITI:StopPlace:77402",,"Fontaine de Mulet",,,45.102398,0.776595,,,1,,,2,,
"MOBIITI:StopPlace:77523",,"Cendrieux - Le Bourg",,,44.996067,0.822821,,,1,,,2,,
"MOBIITI:StopPlace:77641",,"Al. du Tacot",,,45.203320,0.792152,,,1,,,2,,
"MOBIITI:StopPlace:77520",,"Cendrieux - La Peyronnie",,,45.009026,0.803405,,,1,,,2,,
"MOBIITI:StopPlace:77400",,"Le Tuloup",,,45.174770,0.733250,,,1,,,2,,
"MOBIITI:StopPlace:77521",,"Salon - Le Bourg",,,45.021431,0.773003,,,1,,,2,,
"MOBIITI:StopPlace:77640",,"Av. de l'Automobile",,,45.199608,0.794914,,,1,,,2,,
"MOBIITI:StopPlace:77409",,"Coursac - Guillaumias",,,45.115829,0.617617,,,1,,,2,,
"MOBIITI:StopPlace:77407",,"94 rte de Bruyols",,,45.116554,0.622403,,,1,,,2,,
"MOBIITI:StopPlace:77528",,"Vergt - Les Vignauds",,,45.033043,0.730805,,,1,,,2,,
"MOBIITI:StopPlace:77408",,"Les Moulineries",,,45.116520,0.629120,,,1,,,2,,
"MOBIITI:StopPlace:77529",,"Salon - La Joubertie",,,45.034786,0.801433,,,1,,,2,,
"MOBIITI:StopPlace:77405",,"Giratou",,,45.141579,0.802730,,,1,,,2,,
"MOBIITI:StopPlace:77526",,"Salon - Larmandie",,,45.026108,0.777350,,,1,,,2,,
"MOBIITI:StopPlace:77527",,"Salon - Lasselet",,,45.034973,0.788371,,,1,,,2,,
"MOBIITI:StopPlace:77403",,"La Tuiliere",,,45.110378,0.774718,,,1,,,2,,
"MOBIITI:StopPlace:77766",,"Puyssembert",,,45.049095,0.610455,,,1,,,2,,
"MOBIITI:StopPlace:77524",,"Veyrines de Vergt - La Dentelle",,,45.004749,0.756587,,,1,,,2,,
"MOBIITI:StopPlace:77404",,"Marsaneix Bourg",,,45.098152,0.784034,,,1,,,2,,
"MOBIITI:StopPlace:77767",,"Parking stade",,,45.304203,0.864054,,,1,,,2,,
"MOBIITI:StopPlace:77525",,"Veyrines de Vergt - Le Grand But",,,44.994808,0.762707,,,1,,,2,,
"MOBIITI:StopPlace:77412",,"Les bois du Moulin",,,45.169415,0.605165,,,1,,,2,,
"MOBIITI:StopPlace:77533",,"Lacropte - Petit Paradis",,,45.047779,0.828124,,,1,,,2,,
"MOBIITI:StopPlace:77413",,"Jean Moulin",,,45.192402,0.687575,"",,1,,,2,,
"MOBIITI:StopPlace:77534",,"Vergt - Ecole primaire",,,45.026310,0.720626,,,1,,,2,,
"MOBIITI:StopPlace:77410",,"Lauglusie",,,45.124817,0.668253,,,1,,,2,,
"MOBIITI:StopPlace:77531",,"Lacropte - La Sigonie",,,45.042091,0.809307,,,1,,,2,,
"MOBIITI:StopPlace:77411",,"Petit Cerf",,,45.142609,0.677264,,,1,,,2,,
"MOBIITI:StopPlace:77532",,"Lacropte - La Durantie",,,45.042408,0.815490,,,1,,,2,,
"MOBIITI:StopPlace:77530",,"Lacropte - Les Jauberties",,,45.039333,0.803974,,,1,,,2,,
"MOBIITI:StopPlace:77418",,"Preyssac",,,45.260433,0.703892,,,1,,,2,,
"MOBIITI:StopPlace:77539",,"Place Hoche",,,45.181217,0.722041,,,1,,,2,,
"MOBIITI:StopPlace:77419",,"Gour de l'Arche-LEP",,,45.199913,0.675416,,,1,,,2,,
"MOBIITI:StopPlace:77416",,"Granges Crolus",,,45.252106,0.690491,,,1,,,2,,
"MOBIITI:StopPlace:77537",,"Lacropte - Les Forêts",,,45.078472,0.815525,,,1,,,2,,
"MOBIITI:StopPlace:77414",,"Les Moulineaux - La foret",,,45.176689,0.616612,,,1,,,2,,
"MOBIITI:StopPlace:77535",,"Salon - Château Missier",,,45.052025,0.788121,,,1,,,2,,
